State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange? (Yes_or_No),Plan_ID,URL_Claims_Payment_Policies,Issuer_Claims_Received,Issuer_Claims_Denials,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received,Plan_Number_Claims_Denied,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excl_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Incl_Behavioral_Health,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Enrollment_Data,Disenrollment_Data
OR,Providence Health Plan,56707,No,56707OR1360003,https://healthplans.providence.org/individuals-families/2020/or/health-plan-details/claims-information/,530180,44866,561,204,36.4%,27,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95005&:refresh,N/A,N/A
OR,Providence Health Plan,56707,No,56707OR1430002,https://healthplans.providence.org/individuals-families/2020/or/health-plan-details/claims-information/,530180,44866,561,204,36.4%,27,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95005&:refresh,N/A,N/A
OR,Providence Health Plan,56707,No,56707OR1380005,https://healthplans.providence.org/individuals-families/2020/or/health-plan-details/claims-information/,530180,44866,561,204,36.4%,27,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95005&:refresh,N/A,N/A
OR,Providence Health Plan,56707,No,56707OR1320003,https://healthplans.providence.org/individuals-families/2020/or/health-plan-details/claims-information/,530180,44866,561,204,36.4%,27,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95005&:refresh,N/A,N/A
OR,Providence Health Plan,56707,No,56707OR1350003,https://healthplans.providence.org/individuals-families/2020/or/health-plan-details/claims-information/,530180,44866,561,204,36.4%,27,**,**,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95005&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012656,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012700,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012699,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012683,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012673,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012687,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012654,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012665,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012684,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012690,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012653,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012674,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012668,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012667,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012685,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012652,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012651,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012664,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012672,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012691,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012649,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012658,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012670,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012669,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012671,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012681,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012650,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012655,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012675,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012647,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012666,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012689,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012692,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012657,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012701,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012686,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012682,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012648,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Geisinger Quality Options,75729,Yes,75729PA0012688,https://www.geisinger.org/health-plan/plans/geisinger-marketplace/transparency-reporting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12743&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0120001,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0080003,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0080006,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0080008,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0130001,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0080001,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0110001,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0090002,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0080002,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0080004,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Coverage Advantage Inc.,79279,Yes,79279PA0100001,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15507&:refresh,N/A,N/A
PA,Highmark Benefits Group Inc.,79962,Yes,79962PA0190002,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15508&:refresh,N/A,N/A
PA,Highmark Benefits Group Inc.,79962,Yes,79962PA0210001,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15508&:refresh,N/A,N/A
PA,Highmark Benefits Group Inc.,79962,Yes,79962PA0190001,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15508&:refresh,N/A,N/A
PA,Highmark Benefits Group Inc.,79962,Yes,79962PA0190006,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15508&:refresh,N/A,N/A
PA,Highmark Benefits Group Inc.,79962,Yes,79962PA0190004,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15508&:refresh,N/A,N/A
PA,Highmark Benefits Group Inc.,79962,Yes,79962PA0190005,https://www.discoverhighmark.com/content/dam/digital-marketing/en/highmark/DiscoverHighmark/pdfs/quality-assurance/CS204330_NCQAPreSale_BRO_BCBS_R2.pdf ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15508&:refresh,N/A,N/A
